Ruta,Tractocamión,Prob_vacio
CEDIS JDV CONVENTO/DIST ARCACONTAL RIOVERDE,T452,0.5212885841703381
"CEDIS SMO/FRIALSA, TEPEJI DEL RIO",T524,0.5213179910879046
DIST ARCACONTAL MEDANOS/IEQSA,T766,0.5213342260570397
BODEGA ANGELES IZTAPALAPA/MONDELEZ MEXICO,T421,0.5213423584807313
BODEGA ANGELES IZTAPALAPA/CONSERVAS LA COSTENA,T679,0.5214535932879341
WM PERIFERICO SUR/KIMBERLY ECATEPEC,T727,0.5214593885095042
SAMS CLUB CD JARDIN/COMERCIALIZADORA EL ORO,T637,0.5214632546690212
"MEGAEMPACK, MERIDA/MEGAEMPACK, QRO",T770,0.5214659736777247
MEGA EMPACK QUERETARO/BEBE CANCUN,T703,0.5214659736777247
"RASTRO CRIO, KANASIN/CEDIS WM MONTERREY",T769,0.5214898925572465
"RASTRO CRIO, KANASIN/CHEDRAUI, TEOLOYUCAN",T769,0.5214898925572465
CEDIS JDV CONVENTO/DIST ARCACONTAL SAN LUIS,T702,0.5214900877263722
IEQSA/DIST ARCACONTAL MEDANOS,T759,0.5304202002841687
EMBO BEPENSA MERIDA/TOPO CHICO,T747,0.5215566336465975
WM SAN JOSE TECAMAC/KIMBERLY ECATEPEC,T721,0.5215675923129318
BODEGA TULYEHUALCO/KIMBERLY PROSEDE,T721,0.5215675923129318
BODEGA LA VIRGEN/KIMBERLY TEPOTZOTLAN,T721,0.5215675923129318
CEDIS JDV CONVENTO/DIST ARCACONTAL MATEHUALA,T697,0.5215878929621893
WM VILLA COAPA/PEPSICO SMO,T645,0.5217065034895825
"HENKEL/MÉXICO, YUCATAN, KANASIN, CARRETERA MEXICO- CANCUN",T553,0.5217880177523617
SAMS COATZACOALCOS/ALEN NORTE VILLAHERMOSA,T543,0.5217975025162507
BODEGA ANGELES IZTAPALAPA/CUETARA INTERNACIONAL,T727,0.5218656072058117
CEDIS JDV CONVENTO/PROPIMEX MIXCOAC,T699,0.5218871755990897
SAMS CLUB ACOXPA/MONDELEZ MEXICO,T421,0.5219335585931172
SAMS CLUB CAMPECHE/WM CAMPECHE,T655,0.5220199372405007
PLANTA JDV LAGOS DE MORENO/DIST ARCACONTARIO VERDE,T452,0.5220557504015333
"RASTRO CRIO, KANASIN/WIS DISTRIBUIDORA DE MEXICO",T762,0.5221481807266407
"SIGMA ALIMENTOS, TEPOTZOTLAN/SIGMA ALIMENTOS, CANCUN",T769,0.5221481807266407
"GRAJA, SAMAHIL/VENTA DE HUEVO Y PORTEO, VILLAHERMOSA",T762,0.5221481807266407
KELLOGS QUERETARO/KELLOGS MERIDA,T762,0.5221481807266407
"CEDIS JDV LA TORRE/PROPIMEX, CARDENAS",T693,0.5222972213548525
PLANTA JDV LAGOS DE MORENO/PROPIMEX QUERETARO,T701,0.5222972213548525
"PETROM SILAO/DIST ARCA CONTINENTAL, MAZATLAN",T473,0.5222972213548525
"RASTRO CRIO, KANASIN/CEDIS WM SMO",T769,0.5223592963905541
SAMS CLUB ACOXPA/MEAD JOHNSON,T737,0.5223840529398078
WM PLAZA ORIENTE/KIMBERLY TEPOTZOTLAN,T393,0.5223840529398078
WM PLAZA ORIENTE/GRUPO MODELO,T637,0.5223840529398078
BODEGA ANGELES IZTAPALAPA/BKHL COMPANIA PROCTER VALLEJO,T718,0.5223840529398078
WM TLAHUAC/PEPSICO SMO,T725,0.5225078914950686
"CEDIS JDV CONVENTO/CEDIS PROPIMEX, CHALCO",T693,0.5225294152507205
AURRERA TAPACHULA NORTE/WM CEDIS PERECEDERO VHSA,T602,0.5225660669966807
CEDIS JDV PLATAH TEZONTEPEC/EMBOTELLADORA LAS MARGARITAS/PACHUCA,T462,0.5225678824556595
PENSIÓN SALINA CRUZ/EFEEM MEXICO,T528,0.5226239290096314
SAMS CLUB ACOXPA/UNILEVER DE MEXICO,T443,0.5226241990726355
CEDIS JDV CONVENTO/PROPIMEX TUXPAN,T693,0.5226543418302849
CEDIS JDV CONVENTO/PROPIMEX SILAO,T702,0.5226543418302849
"CEDIS JDV CONVENTO/PROPIMEX, BANDERILLA",T585,0.5226543418302849
"BELTICOS JDV ZAPOPAN/INTERPLANTAS, PETROM SILAO",T702,0.5227025632846134
VIÑA CONCHA Y TORO/WM CEDIS CHALCO,T459,0.5230128839523536
BODEGA AURRERA GLORIETA CAUCEL/SAMS CLUB AVIACIÓN,T606,0.5230130562330418
CEDIS JDV CONVENTO/PROPIMEX ATLIHUETZIA,T452,0.5231432993802101
"MEGA EMPACK, TLAJOMULCO/MEGA EMPACK, MERIDA",T762,0.5232357297053174
CEDIS JDV CONVENTO/DIST ARCACONTAL ZAPOPAN,T693,0.5233365488792009
SAMS CLUB EL MOLINITO/COMERCIALIZADORA NAREMO,T463,0.5233684652213284
WM CUEMANCO/FABRICA DE JABON LA CORONA,T476,0.5235403420889146
WM TLAHUAC/MARINDUSTRIAS,T681,0.523642063477651
CEDIS JDV CONVENTO/PROPIMEX IRAPUATO,T693,0.5237009809814176
SAMS MERIDA/BODEGA AURRERA QUETZALCOATL MERIDA,T644,0.5238904664999561
SAMS MERIDA/SUPER CENTER PENSIONES,T644,0.5238904664999561
BODEGA AURRERA CAMPECHE ESTE/BODEGA AURRERA KALA CAMPECHE,T655,0.52392828741084
WM MIRAMONTES/CONSERVAS LA COSTENA,T476,0.524003026137172
CEDIS JDV LAGOS DE MORENO/PROPIMEX OAXACA,T585,0.5240181268581948
CEDIS JDV CONVENTO/DIS ARCA CONTINENTAL TEPANTITLAN,T698,0.5240222059291194
"TAMCHEN/CHEDRAHUI, ZUMPANGO",T522,0.5241379877149399
PENSION SALINAS CRUZ/WALMART HUB CHIPINQUE TAPACH.,T533,0.5243377145321739
PLANTA JDV LAGOS DE MORENO/DIST ARCACONTAL CD N LAREDO,T698,0.5243987906930743
"RASTRO CRIO, KANASIN/AVIPECUARIA MARLAN",T762,0.524479091239398
BODEGA AURRERA QUETZALCOATL/ WM CEDIS MID TEYA,T381,0.5245291978962647
WM CAMPECHE/BODEGA AURRERA CAMPECHE ESTE,T655,0.5247194612429483
BODEGA IZTAPALAPA NORTE/POLYCHEM S.A DE C.V,T412,0.5247473288011256
WM PLAZA ORIENTE/BKHL COMPANIA PROCTER VALLEJO,T412,0.5247473288011256
WM PARAISO/WM CEDIS CHALCO,T412,0.5247590985774775
CEDIS PLATAH JDV TEZONTEPEC/CEDIS OXXO MERIDA,T772,0.5249196482726528
SAMS CLUB MERIDA ORIENTE/AURRERA PROGRESO MERIDA,T646,0.5249482588724943
"TEMCHEN/VICTOR VARGAS QUEVEDO, VER",T760,0.5250001565752688
BODEGA AURRERA PLAYA DEL CARMEN NORTE/CEDIS PERECEDEROS VHS,T550,0.5251325340757922
SODISA/WM CEDIS MID TEYA,T651,0.5251512753111985
WM CEDIS MID TEYA/AURRERA MONTEJO,T561,0.5253338308570639
WM CEDIS MONTERREY/WM CEDIS MEGAPARK IDC,T536,0.5311632634225938
WM AEROPUERTO CD. DEL CARMEN/CEDIS PERECEDEROS VHS,T602,0.5254070617920655
ALMACEN UNIFICADO HISENSE/TELEBODEGA CANCUN,T762,0.5255184187637464
"PLANTA JDV LAGOS DE MORENO/PROPIMEX BANDERILLAS, VER",T698,0.5255331088543574
WM CEDIS SAN MARTIN OBISPO/CEDIS FRIALSA GDL,T769,0.5255666402180749
IEQSA/DIST ARCACONTAL ZAPOPAN,T660,0.5255952827613635
PRODUCTOS INNOVADORES/WM CEDIS MID TEYA,T564,0.5256758604844546
PENSION SALINAS CRUZ/DISTRIBUIDORA LIMBELL,T535,0.5257684374759847
WM SANTA FE/PENSION TUXTEPEC,T445,0.5259779956030829
PLANTA JDV LAGOS DE MORENO/PROPIMEX CELAYA,T694,0.5260873610702506
CEDIS JDV LAGOS DE MORENO/PROPIMEX LERMA TOLUCA,T475,0.5262745337096666
CEDIS JDV LAGOS DE MORENO/BELTICOS JDV ZAPOPAN,T702,0.5267393789242661
CEDIS FRIALSA CULIACAN/CEDIS FRIALSA AGS,T558,0.5268418609014506
CEDIS JDV CONVENTO/PROPIMEX QUERETARO,T761,0.5268739740214553
"PLANTA JDV LAGOS DE MORENO/ARCA CONTINENTAL, DURANGO",T697,0.5271799060672694
WM EL MOLINITO/KIMBERLY TLAXCALA,T680,0.5272700036538216
PLANTA JDV LAGOS DE MORENO/PROPIMEX LOS REYES,T697,0.5273039357190148
IEQSA/PROPIMEX OAXACA,T545,0.5385145826380563
CEDIS JDV CONVENTO/DIST ARCACONTAL CD REYNOSA,T699,0.5275070398253827
PROPIMEX OAXACA/IEQSA,T546,0.5473430849643732
SAMS CLUB TAPACHULA LIBRAMIENTO/SUPER CENTER PUERTO MADERO,T644,0.5275733909198789
PLANTA JDV LAGOS DE MORENO/PROPIMEX OAXACA,T694,0.5276052471697177
AURRERA CD. DEL CARMEN/BODEGA AURRERA CAMPECHE ESTE,T464,0.5276970979320192
PLANTA JDV LAGOS DE MORENO/PROPIMEX ACAPULCO,T462,0.5278748454963739
SAMS AVIACIÓN /SAMS MERIDA ORIENTE,T646,0.5279234020908766
WM CEDIS MID TEYA/BODEGA AURRERA QUETZALCOATL,T543,0.5279883364542848
BODEGA YAUTEPEC/WM CEDIS CHALCO,T390,0.5281239178303445
PLANTA JDV LAGOS DE MORENO/CEDIS HEB MONTERREY,T697,0.5285200716336214
"KIMBERLY CLARK, RAMOS ARIZPE /CEDIS WALMART CHALCO",T769,0.5287550341531514
WM CEDIS MID TEYA/WM CANCUN POLIGONO SUR,T467,0.5288579813555966
SAMS AVENIDA AVIACION/SUPER CENTER POLIGONO,T606,0.5290429734674075
EFEEM MEXICO/CEDIS SECOS VILLA HERMOSA,T528,0.5291378383785993
WM CEDIS CHALCO/BODEGA LOMA FLORIDA,T726,0.5293614138826633
WM CEDIS CHALCO/BODEGA TULYEHUALCO,T390,0.5295042609826984
WM CEDIS CHALCO/WM VICENTE GUERRERO,T410,0.5295752226371342
SAMS CLUB CHETUMAL/WM CEDIS MID TEYA,T467,0.5297319967450261
DIST ARCACONTAL TROJES/IEQSA,T559,0.529732845488698
SAMS CLUB TEHUACAN/WM CEDIS CHALCO,T390,0.530075812231685
WM CEDIS CHALCO/BODEGA CUAUTLA 2,T726,0.5301142038106266
WM CEDIS MID TEYA/OMNIGREEN,T571,0.530114240209787
PLANTA JDV LAGOS DE MORENO/PROPIMEX TENANGO DEL VALLE,T697,0.5301949107579647
WM CEDIS CHALCO/BODEGA TEMIXCO,T390,0.5302125898879566
WM CEDIS CHALCO/BODEGA LA VIRGEN,T637,0.5303927620576564
WM INSURGENTES CHETUMAL/WM CEDIS MID TEYA,T467,0.5305334689487318
CEDIS OXXO CANCUN/CERVECERIA YUCATECA,T760,0.5305739806069133
LOGIMAYAB HEROES/CERVECERIA YUCATECA,T760,0.5305739806069133
CERVECERIA YUCATECA/CEDIS OXXO CANCUN,T760,0.5305739806069133
DIST ARCACONTAL ZAPOPAN/IEQSA,T551,0.5430110915698575
AURRERA PATRICIO RUEDA/BODEGA AURRERA KALA CAMPECHE,T464,0.5307896670402162
BODEGA AURRERA TALLERES/BODEGA AURRERA NICHUPTE,T467,0.5308563724808392
CEDIS PERECEDEROS VHS/SAMS CLUB CARDENAS TABASCO,T582,0.531107216180583
"CARRETERA FEDERAL MÉXICO CUAUTLA KM 35 SAN GREGORIO COAUTZINGO 56640/BODEGA PORTAL CHALCO, PROLONGACION SAN SEBASTIAN S/N LOTE 2, CHALCO",T410,0.5311124720322639
WM CEDIS CHALCO/WM VILLA COAPA,T410,0.5312138204919689
WM NICHUPTE/CEDIS WM MID TEYA,T467,0.5312746475225245
CEDIS JDV APODACA/DIST ARCACONTAL PIEDRAS NEGRAS,T412,0.531344206276107
WM MERIDA NORTE/SUPER CENTER ALTA BRISA,T392,0.5314329076728433
WM CEDIS CHALCO/WM PLAZA EL PASEO,T416,0.5315130172256992
SAM´S CLUB CANCUN KABA/WM CEDIS MID TEYA,T467,0.5316269133636439
ALPURA - PGL/WM CEDIS CHALCO,T390,0.5316944293960933
SAMS CLUB CARDENAS TABASCO/SAMS CLUB CARRIZAL TABASCO,T582,0.5317221437324724
SAMS MERIDA/WM CEDIS MID TEYA,T543,0.5318119520498359
DISTRIBUIDORA LIMBELL/CEDIS SECOS VILLA HERMOSA,T535,0.5318143582470501
WM DEPORTIVA VILLAHERMOSA/BODEGA AURRERA SALINA CRUZ,T602,0.5318735094113033
WM CEDIS MID TEYA/WM INSURGENTES CHETUMAL,T381,0.531887483330006
WM CEDIS CHALCO/BODEGA NICOLAS BRAVO,T726,0.5319281190826315
WM CANCUN POLIGONO SUR/WM CEDIS MID TEYA,T467,0.5322291427151107
SAMS CLUB CHETUMAL/FRIALSA FRIGORIFICO CANCUN,T602,0.5323966013816052
AURRERA LAS AMERICAS/BODEGA AURRERA QUETZALCOATL MERIDA,T646,0.5325026834237451
SAMS CLUB MERIDA ORIENTE/WM CEDIS MID TEYA,T381,0.5325985074734351
WM CANAL 13/WM CEDIS MID TEYA,T561,0.5326482398068064
CEDIS JDV CONVENTO/DIST ARCACONTAL COLIMA,T693,0.5326815396612983
WM LA CRUZ PLAYA DEL CARMEN/WM CEDIS MID TEYA,T467,0.532720357778556
BODEGA AURRERA NICHUPTE/CEDIS WM MID TEYA,T467,0.532720357778556
BODEGA AURRERA CHAC MOOL 5043/WM CEDIS MID TEYA,T467,0.532720357778556
SAMS CANCUN CUMBRES/WM CEDIS MID TEYA,T467,0.532720357778556
BODEGA AURRERA TALLERES 1004/WM CEDIS MID TEYA,T467,0.532720357778556
WM CEDIS CHALCO/BODEGA IZTAPALAPA NORTE,T670,0.5543655204715243
CEDIS WM MTY - LAREDO/CEDIS FRIALSA SMO,T662,0.5328165858726416
WM CEDIS CHALCO/BODEGA MB AJALPAN,T465,0.5328454236620388
CEDIS FRIALSA GDL/CESIS WM MTY - LAREDO,T552,0.5328898196024131
BODEGA AURRERA NUEVA KUKULCAN/BODEGA AURRERA PROGRESO MERIDA,T647,0.5329469141737052
WM CEDIS CHALCO/BODEGA PORTAL CHALCO,T704,0.533007100781588
SAMS AVENIDA AVIACION/AURRERA CHUBURNA MERIDA,T607,0.5330785142155785
BODEGA TEMIXCO/WM CEDIS CHALCO,T390,0.5331007968292527
BODEGA AURRERA TALLERES 1004/BODEGA AURRERA NICHUPTE,T601,0.5331777348364247
CEDIS JDV CONVENTO/CEDIS WM CULIACAN,T700,0.5331947080576748
BODEGA AURRERA NUEVA KUKULCAN/AURRERA LAS AMERICAS,T646,0.5333411426078808
WM PLAZA EL PASEO/CEDIS WM CHALCO,T645,0.5334150078351098
WM CEDIS MID TEYA/BODEGA AURRERA NICHUPTE,T467,0.5337817654243013
PENSION SALINAS CRUZ/UNILEVER DE MEXICO,T448,0.5338084963039444
SUPER CENTER TABASCO 2000/BIDEGA AURRER APLAYA DEL CARMEN,T607,0.5338319431292039
WM CEDIS CHALCO/WM AGUSTIN LARA,T726,0.5338529701125196
"CEDIS JDV LA TORRE/CEDIS SORIANA , VILLAHERMOSA",T697,0.5339482618804686
CEDIS FRIALSA SMO/CEDIS WM MTY - LAREDO,T662,0.5339841642536032
WM CEDIS CHALCO/BODEGA SOR JUANA,T443,0.5340580194753546
MACRO CEDIS ALPURA/WM CEDIS VILLAHERMOSA SECOS,T470,0.5340787353907307
WM CEDIS CHALCO/BODEGA PLAZA CHIMALHUACAN,T726,0.5340897012607407
WM CEDIS CHALCO/WM UNIVERSIDAD,T726,0.5341150079124557
WM CEDIS MID TEYA/WM PLAYA DEL CARMEN 1003,T560,0.5342957678272915
SAMS CLUB AVIACIÓN MERIDA/SAMS CLUB MERIDA ORIENTE,T647,0.5343238132582959
SAMS CLUB MERIDA ORIENTE/BODEGA AURRERA NUEVA KUKULCAN,T647,0.5343238132582959
"WM CEDIS CHALCO/BODEGA TEOTITLAN, OAX",T476,0.5343282079199436
BODEGA AURRERA CHETUMAL/WM CEDIS TEYA,T651,0.5343288615057298
"PLANTA JDV LAGOS DE MORENO/CEDIS PROPIMEX, CHALCO",T697,0.5344358668751241
BODEGA AURRERA PLAYA MAYA 3670/WM CEDIS MID TEYA,T467,0.5345037157106959
WM CEDIS MID TEYA/WM POLIGONO,T381,0.5345376830085288
WM CEDIS MID TEYA/CERVECERIA YUCATECA,T762,0.5345649106653976
"WALMART REFORMA, AV, PROL. REFORMA SUR 3117, LA PAZ, 72160 HEROICA PUE/CEDIS WALMART CHALCO, CARRETERA FEDERAL MÉXICO-CUAUTLA KM 35 SAN GREGO",T390,0.5345714182602797
PLANTA JDV LAGOS DE MORENO/DIST ARCACONTAL MONTERREY,T697,0.5346008005951904
WM CEDIS CHALCO/WM LOS ATRIOS CUAUTLA,T390,0.5346506424201907
WM CEDIS CHALCO/WM LAS ANTENAS,T726,0.5346542800655351
WM PLAYA DEL CARMEN 1003/SUPER CENTER TABASCO 2000,T607,0.5347396218708793
INDUSTRIAS BERNAL CANTON/WM CEDIS CHALCO,T726,0.534750564006709
WM CEDIS CHALCO/BODEGA CHICOLOAPAN,T726,0.5347658689433337
SAMS CLUB CD JARDIN/WM CEDIS CHALCO,T726,0.5347838334145578
PROPIMEX TUXTLA/IEQSA,T767,0.5396570941112454
SAMS CLUB IXTAPALUCA/WM CEDIS CHALCO,T390,0.5350403715843494
WM CEDIS CHALCO/BODEGA VALLE DE CHALCO,T390,0.5350472177283447
"MERIDA, YUCATAN/SAN LUIS POTOSI, SAN LUIS POTOSI",T683,0.5350911061637792
SHETTINO HERMANOS/WM CEDIS VILLAHERMOSA SECOS,T454,0.5351134659993586
BODEGA CHETUMAL NORTE/BODEGA AURRERA CHETUMAL QROO.,T646,0.535117266047227
WM CEDIS CHALCO/BODEGA TEHUACAN 2,T473,0.5352012049729034
SAMS CANCUN 6578/FRIASAL FRIGORIFICO CANCUN,T646,0.535528031437705
SAMS CARRIZAL TABASCO/BODEGA AURRERA CIUDAD INDUSTRIAL,T605,0.5355329133199269
WM CEDIS CHALCO/BODEGA MB ACATZINGO,T477,0.5355660009750967
WM CHALCO 2000/WM CEDIS CHALCO,T443,0.5355929376068812
BODEGA PLAN DE AYALA/WM CEDIS CHALCO,T390,0.5356367884387901
SAMS CD. DEL CARMEN/WM AEROPUERTO CD. DEL CARMEN,T392,0.5357850309605032
WM CEDIS CHALCO/BODEGA LA PAZ,T719,0.5358165226740308
SAMS PLAYA DEL CARMEN/BODEGA AURRERA VILLAS DEL SOL,T609,0.5358440017308319
DÍAZ COVARRUBIAS GRANJAS - CARRETERA FEDERAL MÉXICO CUAUTLA KM 35 SAN /WM MIRAMONTES,T475,0.5358827210846512
BIDEGA AURRER APLAYA DEL CARMEN /FRIALSA FRIGORIFICO CANCUN,T653,0.5358827210846512
WM CEDIS CHALCO/BODEGA MB MIAHUATLAN,T675,0.5358827210846512
"CARRETERA FEDERAL MÉXICO CUAUTLA KM 35 SAN GREGORIO COAUTZINGO 56640/WM REFORMA SUR, BOULEVARD JOSE MA. MORELOS Y PAVON NO, PUEBLA 72160",T390,0.535885964779629
WM CEDIS CHALCO/BODEGA SAN LORENZO,T726,0.5359439929267722
CEDIS FRIALSA CULIACAN/CEDIS FRIALSA GDL,T662,0.5360048191222073
CEDIS WM MTY - LAREDO/CEDIS FRIALSA CULIACAN,T524,0.5360485109837769
WM CEDIS PERECEDERO VHSA/BELISARIO DOMINGUEZ,T582,0.5360942780576727
BEBE CAMPECHE OTE/IEQSA,T634,0.5361380754606162
BODEGA ARCA DE NOE/WM CEDIS CHALCO,T390,0.5361780144335228
WM CEDIS CHALCO/SUPERAMA ACOXPA,T726,0.5362224136406833
WM CEDIS LA LUZ/BODEGA AURRERA PACHUCA (ZONA PLATEADA),T408,0.5362717127610227
BODEGA LOMA FLORIDA/WM CEDIS CHALCO,T410,0.5363489831735367
SAMS CLUB CARRIZAL TABASCO/SAMS CLUB CARDENAS TABASCO,T609,0.5363879641497258
"PLANTA JDV LAGOS DE MORENO/PROPIMEX IXTACOMITAN,VHSA",T475,0.5364045496286837
WM CEDIS LA LUZ/DS SAN LUIS POTOSI,T408,0.5364640451629907
IEQSA/PROPIMEX QRO,T756,0.536510471839144
AURRERA CAUSEL MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T646,0.5365936152275869
WM CEDIS CHALCO/BODEGA LOS REYES,T637,0.5366531224545612
FRIALSA FRIGORIFICO CANCUN/AURRERA JUAN PABLO II MERIDA,T606,0.5366548933701005
WM CEDIS CHALCO/BODEGA PANTITLAN,T726,0.5366621103053117
BODEGA AURRERA CHUBURNA/AURRERA LAS AMERICAS,T646,0.5366708535111377
WM CEDIS CHALCO/WM SAN MARCOS GRO,T428,0.5367002971192368
CEDIS WM MTY - LAREDO/CEDIS PERECEDEROS VHS,T603,0.5367023709630832
EMBE PLAYA DEL CARMEN/IEQSA,T519,0.5632695999741298
PROTER Y GAMBLE MEXICO/WM CEDIS VILLAHERMOSA SECOS,T535,0.5367406571404164
DISTRIBUIDORA LIMBELL/WM CEDIS MID TEYA,T610,0.5368110370726741
WM CEDIS CHIHUAHUA/WM CEDIS MEGAPARK IDC,T497,0.5426891906793349
SAMS MERIDA/SAMS AVIACIÓN,T606,0.5368970195033547
CEDIS PERECEDEROS VHS/AURRERA LAS AMERICAS,T646,0.5369050096202189
CEDIS PERECEDEROS VHS/SAMS CLUB KABA CANCUN,T646,0.5369050096202189
BODEGA AURRERA TEHUANTEPEC/BODEGA AURRERA - TUXTEPEC,T392,0.5369093354729368
WM CEDIS CHALCO/WM TLAHUAC,T726,0.5369374528365332
WM CEDIS CHALCO/BODEGA AYOTLA,T726,0.5369470773854289
CEDIS PERECEDEROS VHS/AURRERA TAPACHULA,T658,0.5370149242321878
CEDIS JDV CONVENTO/CEDIS BAHIA DE BANDERAS,T699,0.5370975599321273
BODEGA AURRERA TALLERES 1004/SAMS CLUB CARDENAS TABASCO,T606,0.5371956077626905
BODEGA ANGELES IZTAPALAPA/WM CEDIS CHALCO,T390,0.5372028855077292
BODEGA CUAUTLA 2/WM CEDIS CHALCO,T465,0.5372252574266521
VASCONIA/WM CEDIS VILLAHERMOSA,T461,0.5372596992671651
SAMS CLUB MERIDA ORIENTE/AURRERA LAS AMERICAS,T646,0.5372597811950897
SUPER CENTER PERIFERICO /SUPER CENTER POLIGONO,T646,0.5372700879355938
SAMS CLUB CUEMANCO/WM CEDIS CHALCO,T390,0.5372712462169666
EMBE CD CARMEN/IEQSA,T656,0.5583950761007049
SAMS CAUCEL/CEDIS PERECEDEROS VHS,T566,0.5372852066204519
CEDIS FRIALSA GDL/CEDIS FRIALSA CULIACAN,T548,0.5373132778779751
CEDIS WALMART CHALCO/BODEGA AURRERA TEZIUTLAN,T645,0.537344589185304
WM CEDIS CHALCO/WM BODEGA HUAJUAPAN 2 DE ABRIL,T588,0.5373756960222056
BODEGA VALLE DE CHALCO/WM CEDIS CHALCO,T390,0.5373882842067583
WM LOS ATRIOS CUAUTLA/WM CEDIS CHALCO,T390,0.5373889744010677
CEDIS PERECEDEROS VHS/AURRERA JUAN PABLO II MERIDA,T647,0.5374294078931072
"WM CEDIS CHALCO/BA ZAMITLAN, OAXACA",T704,0.5374353773689308
WM CEDIS CHALCO/BODEGA MB MISANTLA,T704,0.5374782050181934
WM CEDIS CHALCO/BA TLAPA GRO,T477,0.5375421374229122
"WM CEDIS VILLAHERMOSA SECOS/SAN ANDRES TUXTLA, VERACRUZ DE IGNACIO DE LA LLAVE",T445,0.5375447274785062
WM CEDIS CHALCO/BODEGA IXTAPALUCA 2,T726,0.5375686761569736
WM PUERTA TEXCOCO/WM CEDIS CHALCO,T726,0.5375686761569736
WM CEDIS MID TEYA/WM CANAL 13,T381,0.5376062931543029
AURRERA JUAN PABLO II/BODEGA AURRERA GLORIETA CAUCEL,T647,0.5376414898051469
WM CEDIS MID TEYA/WM CEDIS VILLAHERMOSA SECOS,T561,0.5377065933876825
BODEGA AURRERA QUETZALCOATL/AURRERA PROGRESO MERIDA,T646,0.5377387134043606
BODEGA AURRERA SALINA CRUZ/SUPER CENTER SALINA CRUZ,T647,0.5377409090830563
WM CEDIS CHALCO/WM PORTAL CENTRO,T692,0.5378012257827115
AURRERA CHUBURNA/BODEGA AURRERA QUETZALCOATL MERIDA,T655,0.5379248811096679
WM CEDIS VILLAHERMOSA/CEDIS SMO,T603,0.537933529816871
JUGOS DEL VALLE TEPOTZOTLAN/PROPIMEX TUXTLA,T699,0.5379561390585866
"CARRETERA FEDERAL MÉXICO CUAUTLA KM 35 SAN GREGORIO COAUTZINGO 56640/BODEGA HUAMANTLA, MORELOS PONIENTE, HUAMANTLA 90500, 311",T465,0.5379738567759792
"MERIDA, YUCATAN/TLAJOMULCO DE ZUÑIGA, JALISCO",T522,0.5380256306771036
WM CEDIS MID TEYA/PETEMPICH,T543,0.5380709738113738
"CEDIS JDV LA TORRE/CEDIS OXXO,PUEBLA",T475,0.5380842458715818
WM CEDIS CHALCO/BODEGA CABEZA DE JUAREZ,T390,0.5381337967957159
BODEGA AURRERA QUETZALCOATL/AURRERA LAS AMERICAS,T606,0.5381385426277843
CEDIS PERECEDEROS VHS/SAMS CLUB CARRIZAL TABASCO,T653,0.5381478273519271
AURRERA LAS AMERICAS/AURRERA PROGRESO MERIDA,T646,0.5381659918517699
BODEGA AURRERA CHETUMAL/BODEGA AURRERA CHETUMAL,T458,0.538175808117082
WM CEDIS CHALCO/BODEGA YAUTEPEC,T390,0.5381857949590634
NESTLE LAGOS DE MORENO/WM CEDIS SANTA BARBARA,T513,0.5382481231410733
WM CEDIS MID TEYA/AURRERA CORALES,T543,0.5382742368525343
TERANA SA DE CV/WM CEDIS TEYA,T543,0.5382963108565271
BODEGA AURRERA GLORIETA CAUCEL/SAMS CLUB MERIDA ORIENTE,T646,0.5384114119391444
SUPER CENTER SALINA CRUZ/CEDIS PERECEDEROS VHS,T605,0.5384854966712163
CEDIS PERECEDEROS VHS/WM PASEO DE LA FUENTES,T646,0.5384964888012229
WM CEDIS CHALCO/WM AEROPUERTO,T720,0.5385168704547864
CEDIS JDV CONVENTO/EMBO EL NAYAR,T475,0.5385608243274441
SAMS COZUMEL/WM CEDIS MID TEYA,T568,0.5385774470508887
WM PLAYA DEL CARMEN 1003/WM PETEMPICH,T606,0.5386038625017359
WM CEDIS CHALCO/WM HORIZONTE,T724,0.5386093631244188
WM VILLA COAPA/WM CEDIS CHALCO,T390,0.5386661458450807
BEBE MERIDA PACABTUN/IEQSA,T557,0.5386850681488335
CEDIS PERECEDEROS VHS/WM ELECTRICISTA,T606,0.5386885827002449
BODEGA AURRERA TALLERES 1004/CEDIS PERECEDEROS VHS,T606,0.53871723835025
CEDIS PERECEDEROS VHS/SUPER CENTER POLIGONO SUR 3505,T606,0.5387510257422246
WM CANCUN POLIGONO SUR/WM NICHUPTE,T606,0.5387510257422246
BODEGA AURRERA GLORIETA CAUCEL/BODEGA AURRERA QUETZALCOATL,T606,0.5387510257422246
PENSIÓN SALINA CRUZ/PROCTER & GAMBLE DE MEXICO,T461,0.5387526742047195
WM CEDIS CHALCO/WM PUERTA TEXCOCO,T718,0.5387754249771087
SAMS CLUB CUAUTLA/WM CEDIS CHALCO,T726,0.538780378616808
SAM´S CLUB CANCUN KABAH/SAMS CANCUN,T646,0.5387805040574111
DESCONSOLIDADOR GAL MERIDA/SAMS CLUB CARDENAS TABASCO,T646,0.5387805040574111
AURRERA LAS AMERICAS/BODEGA AURRERA PROGRESO MERIDA,T646,0.5387805040574111
BODEGA AURRERA NUEVA KUKULCAN/AURRERA CHUBURNA,T646,0.5387805040574111
WM CEDIS CHALCO/BODEGA IXTAPALUCA 3,T416,0.5388151172466991
WM POLIGONO/WM CEDIS MID TEYA,T381,0.5388158277185877
